TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	Representative
"GO:0019220"	"regulation of phosphate metabolic process"	-3.005770859182302	5.05439470350755	0.3767619935696299	0.7591981100983815	0.95764265	null	null	1932
"GO:0031400"	"negative regulation of protein modification process"	-2.8170904711420137	4.490267575830813	0.10278500117490892	0.7435552364128197	0.85821619	null	null	1932
"GO:0031401"	"positive regulation of protein modification process"	-2.42995603813698	4.711452902631359	0.17104905421743435	0.6723115985698075	0.89346247	null	null	1932
"GO:0042325"	"regulation of phosphorylation"	-2.8361456492708124	4.907336105210838	0.2685387380716994	0.7652314515216087	0.96683274	null	null	1932
"GO:0042326"	"negative regulation of phosphorylation"	-1.5060977291943438	4.344294005898312	0.07344302629146657	0.7561204435316704	0.91823383	null	null	1932
"GO:0042327"	"positive regulation of phosphorylation"	-1.3869862505057116	4.548647338252487	0.11757399474650006	0.6826088281864788	0.97764049	null	null	1932
"GO:0045936"	"negative regulation of phosphate metabolic process"	-1.3012329002709553	4.579166002379459	0.12613359430749066	0.7479941415950472	0.95984514	null	null	1932
"GO:0050730"	"regulation of peptidyl-tyrosine phosphorylation"	-1.9593134592189634	3.9953280090774097	0.032882158779541384	0.7683316196909626	0.84041391	null	null	1932
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	-2.1084332019596568	3.8505237088789945	0.023558012461646762	0.6917841377849147	0.82093027	null	null	1932
"GO:0050732"	"negative regulation of peptidyl-tyrosine phosphorylation"	-1.5364749426147468	3.3506356082589543	0.0074493447053126	0.7648499067583331	0.89788799	null	null	1932
"GO:1903320"	"regulation of protein modification by small protein conjugation or removal"	-2.0207480163101224	4.288450448275636	0.06458093214404872	0.7777112410868043	0.82839778	null	null	1932
"GO:0002230"	"positive regulation of defense response to virus by host"	-4.974894292709231	3.113943352306837	0.004318027118340503	0.7579542730966609	0.52436814	-2.9732103288049165	-0.10363568280373003	null
"GO:0050691"	"regulation of defense response to virus by host"	-4.6706216803697185	3.2073650374690716	0.005355151414662471	0.7551902992297853	0.86467813	null	null	2230
"GO:0002376"	"immune system process"	-9.736257914964385	5.206372462576463	0.5346209541723028	1	-0	0.5798031699796771	7.543698791072736	null
"GO:0002433"	"immune response-regulating cell surface receptor signaling pathway involved in phagocytosis"	-2.6997200702371336	1.9030899869919435	0.00026260519041485734	0.6403295042156624	0.61003469	-1.9491755470492313	2.724264486736711	null
"GO:0002440"	"production of molecular mediator of immune response"	-1.4556917220054049	3.2216749970707688	0.005534653696718197	0.893568390804054	0.67891884	1.1885057233237375	0.9364875277815715	null
"GO:0002474"	"antigen processing and presentation of peptide antigen via MHC class I"	-2.8361456492708124	3.1947917577219247	0.005202242063281668	0.9089376729987981	0.67618651	1.105995687662259	1.4339525669778215	null
"GO:0048002"	"antigen processing and presentation of peptide antigen"	-1.6821595946554204	3.3654879848909	0.007708625779393091	0.907109181314222	0.8492503	null	null	2474
"GO:0002682"	"regulation of immune system process"	-10.10843320107945	4.947600349199709	0.2946264030637981	0.826177749531474	0.19550192	-7.904895028899207	0.9644838720332126	null
"GO:0002805"	"regulation of antimicrobial peptide biosynthetic process"	-2.289137650704321	2.3944516808262164	0.0008210567345882249	0.7103315277848742	0.64886599	-3.8899911528625273	-0.7066798902356543	null
"GO:0002759"	"regulation of antimicrobial humoral response"	-1.384617925649548	2.9552065375419416	0.00299502881726312	0.7200355716402232	0.80065574	null	null	2805
"GO:0002807"	"positive regulation of antimicrobial peptide biosynthetic process"	-1.4317395914545827	2.346352974450639	0.0007346297098947275	0.6683569659690581	0.90141928	null	null	2805
"GO:0002831"	"regulation of response to biotic stimulus"	-12.130709595790602	4.609925072721662	0.13539125829869797	0.7334584600020979	0.66547917	-4.39375448505882	0.031961851607949426	null
"GO:0006379"	"mRNA cleavage"	-3.0727176341427866	4.106870544478654	0.04251212380019761	0.976655370867407	0.09718321	-4.810919953019523	-6.484207744037845	null
"GO:0006446"	"regulation of translational initiation"	-2.007216102124971	4.134049542740513	0.045257843892383326	0.7816105857779879	0.56914995	-7.588831962793083	-0.9183742719776918	null
"GO:0006457"	"protein folding"	-4.123531011163478	5.501896902556478	1.055775913074092	0.9951426819812408	0.00624017	-0.09555324795863919	8.39352873109652	null
"GO:0006468"	"protein phosphorylation"	-2.0207480163101224	6.1174406706235205	4.356287697349047	0.9350790784527223	0.59721526	-0.7045886073332958	-5.966930563999822	null
"GO:0006508"	"proteolysis"	-10.642592956769477	6.205807733083953	5.339292055631215	0.950159888457246	0.37392234	-1.167117290840249	-6.028799036274933	null
"GO:0006515"	"protein quality control for misfolded or incompletely synthesized proteins"	-1.814074526381829	4.18130038026682	0.05046008595566499	0.9281390187260626	0.60809297	-0.931731939283464	-6.6285275878291054	null
"GO:0006517"	"protein deglycosylation"	-1.3350180335391948	3.731346975545955	0.017903690576891416	0.9574869361732614	0.34197751	0.1958299577958163	-5.757985306739683	null
"GO:0006810"	"transport"	-1.6641123003393303	6.74284833408844	18.3875755434523	0.9455089337070209	0.58039868	4.942952864432684	1.5716481722340934	null
"GO:0051234"	"establishment of localization"	-1.7526644146252177	6.745774644400737	18.511890846124892	0.9458317837625226	0.80500805	null	null	6810
"GO:0006887"	"exocytosis"	-1.5780956633678322	4.716111903685834	0.1728939387830071	0.9495179335162378	0.67041161	4.109064562783988	1.7060762896730148	null
"GO:0006897"	"endocytosis"	-6.332354959318671	4.979894215798511	0.3173700070235254	0.9531924700157354	0.27978302	4.33265276465548	1.5526642117567075	null
"GO:0006909"	"phagocytosis"	-3.3451024155835487	3.9071963102716016	0.026842239399999662	0.9610319602392509	0.58105886	4.048510813141149	1.505853067053067	null
"GO:0006914"	"autophagy"	-2.538194919108841	4.9428361450767735	0.2914119825684669	0.9483695826317178	0.50916503	-2.263966686389171	-7.280762934234063	null
"GO:0016236"	"macroautophagy"	-2.646505541300013	4.410996433516383	0.08563588500591843	0.9530619430095879	0.90231519	null	null	6914
"GO:0006915"	"apoptotic process"	-3.6271360297113158	4.884540487978239	0.2548068134944364	0.9786057298632149	0.00768618	2.7167100166142624	-5.5833721774039	null
"GO:0012501"	"programmed cell death"	-3.2538647479132896	4.940147775806089	0.28961363563157533	0.978503645036554	0.98155659	null	null	6915
"GO:0070265"	"necrotic cell death"	-1.8952454838669797	3.412460547429961	0.008589516607999892	0.982160230616505	0.75637461	null	null	6915
"GO:0070266"	"necroptotic process"	-1.4487729303778079	2.952792443044092	0.0029784082355912935	0.9814801555240737	0.94335443	null	null	6915
"GO:0097300"	"programmed necrotic cell death"	-1.571168864482333	3.3848907965305544	0.008060982110835812	0.9806256745522197	0.75689497	null	null	6915
"GO:0006950"	"response to stress"	-5.911152642953831	6.164417697653935	4.85393118141787	0.8681116629589337	0.44089825	-3.477407104981214	6.562202527451174	null
"GO:0006952"	"defense response"	-12.130709595790602	5.494123969609872	1.037047841646278	0.8642331435476547	-0	-3.719567744205275	6.463211835963964	null
"GO:0033554"	"cellular response to stress"	-2.6997200702371336	5.968173228203396	3.089220977713695	0.8405203637066081	0.71551475	null	null	6952
"GO:0006955"	"immune response"	-10.425987262565492	5.078159452937457	0.3979532352012086	0.80555216862344	0.32572533	-2.4809439663192685	5.888254036966508	null
"GO:0002252"	"immune effector process"	-5.9099903513152166	4.261976191397813	0.06076152247586301	0.8974667143849347	0.80469754	null	null	6955
"GO:0002263"	"cell activation involved in immune response"	-1.6492235361966137	3.8522359394118872	0.02365108771900899	0.7854086502119203	0.90343331	null	null	6955
"GO:0002275"	"myeloid cell activation involved in immune response"	-1.6220712905050818	3.3029799367482493	0.0066748255994054885	0.798107665742163	0.92852337	null	null	6955
"GO:0002366"	"leukocyte activation involved in immune response"	-1.5986874713637969	3.8452221064290137	0.023272138456891345	0.784704907052955	0.9025436	null	null	6955
"GO:0002443"	"leukocyte mediated immunity"	-1.7353470088607075	3.988514365833666	0.03237024486404913	0.8940269720539631	0.76733421	null	null	6955
"GO:0002444"	"myeloid leukocyte mediated immunity"	-1.6784119247959712	3.2314695904306814	0.005660970117424077	0.9033112298561716	0.83092474	null	null	6955
"GO:0002775"	"antimicrobial peptide production"	-1.571168864482333	2.0569048513364727	0.000375625145783277	0.8267339483280648	0.78724541	null	null	6955
"GO:0002777"	"antimicrobial peptide biosynthetic process"	-2.289137650704321	2.0569048513364727	0.000375625145783277	0.8222008854760168	0.71691218	null	null	6955
"GO:0006959"	"humoral immune response"	-2.3001702752804456	4.087106744099093	0.040620701605943756	0.8309863147772893	0.78039841	null	null	6955
"GO:0019730"	"antimicrobial humoral response"	-3.864441853087141	3.446847710155809	0.009297553387219696	0.8121469701097154	0.70269845	null	null	6955
"GO:0019882"	"antigen processing and presentation"	-2.3068008548462826	3.911902996044033	0.02713476163742381	0.9020301885717394	0.75748057	null	null	6955
"GO:0043299"	"leukocyte degranulation"	-1.4556917220054049	3.0232524596337114	0.003503618616421009	0.8601198532363447	0.80913294	null	null	6955
"GO:0045087"	"innate immune response"	-9.95461833673492	4.690054246427676	0.16282519040621465	0.7792224256222643	0.87109224	null	null	6955
"GO:0006984"	"ER-nucleus signaling pathway"	-1.833732144843817	3.5303277897780863	0.01126875437349831	0.7838276218679797	0.26722075	-5.448202675901512	4.278103200514735	null
"GO:0006996"	"organelle organization"	-2.0616286757843536	6.025583151597613	3.5258104170692315	0.9645056692719445	0.68031239	4.233385537904441	5.216715092926262	null
"GO:0016043"	"cellular component organization"	-2.5068394345375373	6.358402985008666	7.587155920302716	0.9646304615312741	0.72908393	null	null	6996
"GO:0007032"	"endosome organization"	-7.183955107743826	3.825555932290357	0.02224166239323811	0.9637529339421743	-0	4.074192433437583	5.466304683283943	null
"GO:0006906"	"vesicle fusion"	-1.6344533312883045	3.966798546383361	0.03079128960522562	0.9241184163345418	0.83420055	null	null	7032
"GO:0007029"	"endoplasmic reticulum organization"	-5.691376901960338	4.325843928293292	0.07038816338018487	0.9639735451709426	0.7711129	null	null	7032
"GO:0007030"	"Golgi organization"	-1.7022158888641374	4.203658299456246	0.05312602725582596	0.9646051299978773	0.81648087	null	null	7032
"GO:0036257"	"multivesicular body organization"	-3.084952122834081	2.9708116108725178	0.0031047246562971743	0.9668907880439949	0.8051698	null	null	7032
"GO:0036258"	"multivesicular body assembly"	-2.8361456492708124	2.91539983521227	0.002732423626848263	0.9667989106227353	0.72740304	null	null	7032
"GO:0090174"	"organelle membrane fusion"	-1.7623614587832142	4.01262635095405	0.03421845354595623	0.9673323234473407	0.938053	null	null	7032
"GO:0007154"	"cell communication"	-6.255648332398901	6.417111818769014	8.685360854268644	0.9939863358722404	0.01156408	0.32947482273730694	8.189318999383865	null
"GO:0007155"	"cell adhesion"	-2.3441251767416236	5.325269301733074	0.7029807982752356	0.9953141429340876	0.00850652	0.9285074025797647	8.092376340989366	null
"GO:0007159"	"leukocyte cell-cell adhesion"	-2.69101483412152	3.2664668954402414	0.006136318753238313	0.9920599469898156	0.00446635	2.7643509421339547	6.894738927274593	null
"GO:0007166"	"cell surface receptor signaling pathway"	-6.5634117107218515	5.553161839006276	1.188055798483824	0.7017498832333918	0.36737377	-5.220572258169341	3.095402620010883	null
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	-2.126031335524734	4.672734971642158	0.15645950762590513	0.7256062603692517	0.42395055	-4.9717840481219335	3.473651989763212	null
"GO:0007167"	"enzyme-linked receptor protein signaling pathway"	-1.8683408653964448	4.849800099205025	0.2352177959360218	0.7177377432367482	0.70012749	null	null	7169
"GO:0007249"	"I-kappaB kinase/NF-kappaB signaling"	-3.8074032787661163	3.921061890790279	0.027713157879603365	0.7706843431132148	0.25770932	-5.20268279512471	3.9361834632831982	null
"GO:0007259"	"receptor signaling pathway via JAK-STAT"	-1.6784119247959712	3.49220145139254	0.010321381218204204	0.7665925924849479	0.56016793	-4.708966700688565	4.161117400980295	null
"GO:0007260"	"tyrosine phosphorylation of STAT protein"	-1.310569160336563	2.716003343634799	0.001725216377535582	0.7606168599436947	0.90824203	null	null	7259
"GO:0007297"	"follicle cell of egg chamber migration"	-2.1850672592868046	2.873320601815399	0.002479790785436501	0.8993144298114365	0.63347621	4.358071314074893	-2.968299190347679	null
"GO:0003006"	"developmental process involved in reproduction"	-1.571168864482333	4.940561306591319	0.2898895372873276	0.9175725681763768	0.90931341	null	null	7297
"GO:0007281"	"germ cell development"	-1.814074526381829	4.3312652916762255	0.07127237832512603	0.8910100511682927	0.76310176	null	null	7297
"GO:0007292"	"female gamete generation"	-1.4607777994990248	4.133219456732494	0.045171416867689836	0.9302124187676983	0.85812526	null	null	7297
"GO:0007298"	"border follicle cell migration"	-1.8217106707754205	2.824776462475546	0.002217185595021644	0.8998837922782343	0.90069463	null	null	7297
"GO:0022414"	"reproductive process"	-1.4317395914545827	5.279778696631399	0.6330713076471994	0.9752286800331884	0.80566701	null	null	7297
"GO:0048477"	"oogenesis"	-1.4499944567883407	4.030437792627049	0.03565114768606766	0.894721791236936	0.89705331	null	null	7297
"GO:0007391"	"dorsal closure"	-4.383640885079005	2.7795964912578244	0.001997793916953535	0.922172715394098	0.34210658	4.574751089356254	-2.697988828889524	null
"GO:0008104"	"protein localization"	-4.7882869149683955	5.961959475234507	3.0453359938674045	0.9289789495626266	0.35717317	4.887821530185827	1.8759606881368522	null
"GO:0006886"	"intracellular protein transport"	-4.5580333821478485	5.5889548328685095	1.2901194664141757	0.9284178137268673	0.90755375	null	null	8104
"GO:0015031"	"protein transport"	-3.2602247157886826	5.927438633282807	2.812641202229166	0.9246696463453448	0.95830432	null	null	8104
"GO:0033365"	"protein localization to organelle"	-2.1084332019596568	5.280910565060093	0.634723393465379	0.9395057386965237	0.79147369	null	null	8104
"GO:0045184"	"establishment of protein localization"	-3.580958718193286	5.9404218462369665	2.897994537346663	0.929173463177246	0.96237793	null	null	8104
"GO:0046907"	"intracellular transport"	-4.486894856355638	5.786059690465612	2.031118183205547	0.9308219312194419	0.85611462	null	null	8104
"GO:0051649"	"establishment of localization in cell"	-2.9323419596279225	5.816836306629603	2.180277931361186	0.9325815912268951	0.86440586	null	null	8104
"GO:0051668"	"localization within membrane"	-1.3557873152087208	5.09826290237993	0.4168076230497285	0.9429074260755943	0.70499286	null	null	8104
"GO:0070727"	"cellular macromolecule localization"	-3.4317395914545825	5.962430426234816	3.0486401655037634	0.9301684757784908	0.90950073	null	null	8104
"GO:0008219"	"cell death"	-3.329815212280591	4.9521480279906696	0.29772780360376094	0.9956376350338412	0.0078016	1.9242911827066698	7.5605775376371085	null
"GO:0008360"	"regulation of cell shape"	-2.289137650704321	5.317421859498011	0.6903923697169944	0.7890404953479715	0.25297809	-6.189092368173864	-1.2026680603356101	null
"GO:0009056"	"catabolic process"	-2.8032272703626537	6.262917172141838	6.089661456369162	0.991632253477135	0.04131083	1.4114160841212084	7.730176957212684	null
"GO:0009057"	"macromolecule catabolic process"	-6.282997940173658	5.845581698734249	2.3294709206801687	0.9355067530582104	0.65507564	-2.0545048827808667	-6.811101890935541	null
"GO:0044248"	"cellular catabolic process"	-1.8461737770985063	6.086480846701042	4.056548803362995	0.9394228237101706	0.76333281	null	null	9057
"GO:1901565"	"organonitrogen compound catabolic process"	-3.4404548392123933	5.879617064246389	2.519374362746123	0.9339436981933052	0.72586304	null	null	9057
"GO:1901575"	"organic substance catabolic process"	-2.007216102124971	6.234573970934069	5.704924907713389	0.9409889921612943	0.86613717	null	null	9057
"GO:0009605"	"response to external stimulus"	-5.344125177870095	5.778142564407146	1.994426587106823	0.8783885647334849	0.47380831	-3.314513043198653	6.679524766140871	null
"GO:0009607"	"response to biotic stimulus"	-11.296076989454509	5.431437748768505	0.8976609955136728	0.886310845647955	0.35427155	-3.0667261778052874	6.672982950662345	null
"GO:0009894"	"regulation of catabolic process"	-2.084952106990342	5.038357837216004	0.363103199551723	0.7936446551717056	0.37498157	-7.326857987914792	-0.1514661271577141	null
"GO:0010033"	"response to organic substance"	-10.352558345406958	5.5161663643232695	1.091041463265373	0.8527589304049749	0.36187781	-3.824991170226958	6.845121355675483	null
"GO:0070887"	"cellular response to chemical stimulus"	-7.156015461055372	5.729848912586746	1.784531909405996	0.8377587632329921	0.75415797	null	null	10033
"GO:0010118"	"stomatal movement"	-1.384617925649548	2.797959643737196	0.0020842209416470324	0.9968663708585622	0.00421502	1.213797254193491	5.731718800510272	null
"GO:0010119"	"regulation of stomatal movement"	-1.384617925649548	3.3541084391474008	0.007509178799331174	0.8579433342107892	0.14979252	-5.0888121910025506	-2.648412206643459	null
"GO:0010256"	"endomembrane system organization"	-4.728573472524956	4.8483246203693025	0.23442000801577415	0.9717253700713697	0.32945329	4.389900781680711	5.144191470486662	null
"GO:0010467"	"gene expression"	-1.5986874713637969	6.7008770542903315	16.693722203531454	0.9671697294486292	0.33829603	-2.699089966502273	-6.389543760947934	null
"GO:0010646"	"regulation of cell communication"	-3.458797807422758	5.47238194652053	0.9864082534085572	0.7998073631117588	0.26307885	-6.051857148269993	0.8291843135030464	null
"GO:0010742"	"macrophage derived foam cell differentiation"	-1.8067496387091513	2.2528530309798933	0.0005916927075170203	0.9412875006651296	0.53955503	4.143972926585079	-3.6659042751470245	null
"GO:0010743"	"regulation of macrophage derived foam cell differentiation"	-1.5467950944398379	2.951823035315912	0.002971760002922563	0.8389731320582434	0.58720651	-6.668371161703674	-3.347799127815651	null
"GO:0010803"	"regulation of tumor necrosis factor-mediated signaling pathway"	-4.646748916540633	3.2362852774480286	0.0057241283277770175	0.7678675567243602	0.53362598	-3.380887678811143	0.09662996055913446	null
"GO:0001959"	"regulation of cytokine-mediated signaling pathway"	-4.1988954575367625	3.778585327862962	0.019961318587863524	0.7510532823816308	0.92478881	null	null	10803
"GO:0010941"	"regulation of cell death"	-2.084952106990342	5.037087695812877	0.3620428064410604	0.8155057171667437	0.23654783	-6.847051138960233	1.4627619313777451	null
"GO:0010942"	"positive regulation of cell death"	-2.7696146435480595	4.40012335543708	0.08351842290092773	0.7270845556229019	0.6877696	-7.14195811181714	1.9730231103160805	null
"GO:0042981"	"regulation of apoptotic process"	-2.303460110375174	4.997434442495766	0.3304504047992528	0.8057207103824386	0.87510451	null	null	10942
"GO:0043065"	"positive regulation of apoptotic process"	-2.4968577709017366	4.352298314534367	0.0748092381048907	0.7282053806843317	0.87636146	null	null	10942
"GO:0043067"	"regulation of programmed cell death"	-2.126031335524734	5.013031138166238	0.3425335676746706	0.8052606810473909	0.9835455	null	null	10942
"GO:0043068"	"positive regulation of programmed cell death"	-2.2621791983723942	4.371123300581949	0.07812338209025288	0.7274501251162857	0.98684958	null	null	10942
"GO:0010992"	"ubiquitin recycling"	-2.038300083471317	2.7323937598229686	0.0017916987042228875	0.997569534521949	-0	2.1165058016672096	-1.6072091481589164	null
"GO:0015833"	"peptide transport"	-2.7696146435480595	4.9909157545060845	0.32552738850805785	0.9586928102099644	0.28050355	5.199473468783187	2.0895270374095167	null
"GO:0016032"	"viral process"	-1.8067496387091513	4.675310811236484	0.15739026019952743	1	-0	1.8084719889227714	-0.5962521125953318	null
"GO:0016050"	"vesicle organization"	-5.0531047379779315	4.487011039210792	0.10201713030167053	0.9691435724145356	0.42188033	4.044546849992056	5.3060460969830325	null
"GO:0016192"	"vesicle-mediated transport"	-8.296335421168118	5.686009396415369	1.613187008834803	0.9598203581975323	-0	5.355931664086095	1.49594903489948	null
"GO:0016197"	"endosomal transport"	-3.5468743826541878	4.685213099995357	0.1610201952366543	0.9357763469532184	0.66649682	4.463942630482467	1.8817265979327467	null
"GO:0016322"	"neuron remodeling"	-1.6821595946554204	2.890421018800914	0.00257951427546746	0.9147886346172281	0.59191148	4.3808458816170575	-2.695056940363809	null
"GO:0016340"	"calcium-dependent cell-matrix adhesion"	-1.6949810252511555	1.6434526764861874	0.00014293700237770715	0.9932071896038939	0.425163	2.6267924582075795	6.99039610337099	null
"GO:0016476"	"regulation of embryonic cell shape"	-1.7289655233621253	2.3483048630481607	0.0007379538262290928	0.846102559883609	0.58391211	-6.884206365282841	-4.008448804059346	null
"GO:0016477"	"cell migration"	-2.982907993149869	4.751232899985011	0.1874568924438614	0.9870209776285335	0.00746834	3.5064495734015217	-4.872612805398049	null
"GO:0001667"	"ameboidal-type cell migration"	-1.5672529773323467	4.067777358633317	0.038852271716061426	0.9870689838002848	0.75681348	null	null	16477
"GO:0016567"	"protein ubiquitination"	-8.259028073050281	5.504177155664985	1.0613338355851507	0.9380833621626489	0.50109532	-0.36547916932456986	-5.941716760198615	null
"GO:0000209"	"protein polyubiquitination"	-6.339969218098937	4.509914557741583	0.10754181164938563	0.948633337974026	0.77517841	null	null	16567
"GO:0016579"	"protein deubiquitination"	-4.852186941124473	4.937352367199382	0.2877554546006651	0.9315319458430263	0.80149796	null	null	16567
"GO:0032446"	"protein modification by small protein conjugation"	-8.8055459204099	5.540285667662619	1.153348699836716	0.9379259900498953	0.92502293	null	null	16567
"GO:0070646"	"protein modification by small protein removal"	-5.0393794601633815	4.96124544220187	0.3040303281737175	0.933121089914815	0.80576193	null	null	16567
"GO:0071108"	"protein K48-linked deubiquitination"	-2.1850672592868046	3.7686381012476144	0.019509238766389846	0.9434560903777608	0.80292316	null	null	16567
"GO:0019222"	"regulation of metabolic process"	-4.891486750104822	6.5917824923437385	12.985497578497595	0.7525112086976313	0.64719805	-6.195777037734422	0.40688596504513896	null
"GO:0019538"	"protein metabolic process"	-10.198461380057445	6.759742687950117	19.1169597977714	0.9573109303650642	0.27644745	-1.9608881173526718	-6.155953147349549	null
"GO:0022607"	"cellular component assembly"	-2.1850672592868046	5.888490074750314	2.5713768386809335	0.9651949136794805	0.53460821	4.185279449552944	5.13617835279686	null
"GO:0023051"	"regulation of signaling"	-3.175291742716981	5.4748279260344415	0.9919794723849535	0.8081558042612614	0.26324475	-6.983156016614487	0.8470909758303442	null
"GO:0023052"	"signaling"	-5.373747644476896	6.394250247565221	8.239982451325048	1	-0	1.6269917820270852	6.524850398151741	null
"GO:0030154"	"cell differentiation"	-2.69101483412152	5.477073479698979	0.9971218803542166	0.9084289342245407	0.47598296	4.333458773458488	-3.5285159723319244	null
"GO:0002521"	"leukocyte differentiation"	-1.6784119247959712	4.230602174740532	0.05652659826588164	0.9167705191907252	0.88903891	null	null	30154
"GO:0007275"	"multicellular organism development"	-1.9272839292240171	5.5746700791551325	1.2483752134872164	0.8966367018222944	0.88886264	null	null	30154
"GO:0009653"	"anatomical structure morphogenesis"	-2.357738854350787	5.384147241123452	0.8050477903219216	0.9213984541886399	0.77877523	null	null	30154
"GO:0030098"	"lymphocyte differentiation"	-1.4286558305425132	4.050959459771651	0.03737636406360324	0.8141143375834211	0.96132102	null	null	30154
"GO:0030182"	"neuron differentiation"	-1.6360976080612804	4.890482497580523	0.25831708034352613	0.8916809055494817	0.96353381	null	null	30154
"GO:0030183"	"B cell differentiation"	-1.503095500241739	3.6452257115354163	0.014682621848891457	0.8234747068918576	0.90131019	null	null	30154
"GO:0030217"	"T cell differentiation"	-1.593107592926711	3.8987251815894934	0.026323677251838675	0.8177025682823883	0.93419511	null	null	30154
"GO:0048468"	"cell development"	-1.5515124867084613	5.221774044540648	0.5539207736096277	0.910877848724319	0.91608894	null	null	30154
"GO:0048666"	"neuron development"	-1.814074526381829	4.79399980098447	0.2068564353712172	0.8898490281850558	0.83245297	null	null	30154
"GO:0048699"	"generation of neurons"	-1.4607777994990248	4.9311424604222625	0.28367011562573013	0.8911525255824649	0.96620934	null	null	30154
"GO:0048856"	"anatomical structure development"	-2.483801629204251	5.7937764200135105	2.067530553532184	0.9175542245188182	0.8653263	null	null	30154
"GO:0048869"	"cellular developmental process"	-2.126031335524734	5.507002630002587	1.068261294025968	0.9175803141364901	0.8724104	null	null	30154
"GO:1903131"	"mononuclear cell differentiation"	-1.5672529773323467	4.108903127667313	0.04271157078025952	0.917090522902422	0.72625966	null	null	30154
"GO:0030155"	"regulation of cell adhesion"	-2.3852821888548736	4.518197974435138	0.10961273612569519	0.8311591581423926	0.18185715	-7.917832153279234	1.723693958273934	null
"GO:0030162"	"regulation of proteolysis"	-3.323834173020079	4.920384242178358	0.2767293607195755	0.7628447598380452	0.65914318	-7.3796039215906415	-0.6444376716916164	null
"GO:0030163"	"protein catabolic process"	-9.033799582782546	5.530427674986623	1.1274638059410136	0.9188720237316611	0.30718524	-1.2074450568561352	-6.45297092894967	null
"GO:0006511"	"ubiquitin-dependent protein catabolic process"	-9.250684912867351	5.369531255941311	0.7784049979019839	0.9046835800406863	0.78621129	null	null	30163
"GO:0010498"	"proteasomal protein catabolic process"	-6.245844428904857	5.016205721340917	0.34504659962345074	0.9164909435342035	0.87356528	null	null	30163
"GO:0019941"	"modification-dependent protein catabolic process"	-9.14495003490521	5.390387480317279	0.8166988180738721	0.904296448580621	0.98473975	null	null	30163
"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	-4.456098937314027	4.938274489710506	0.2883670920061883	0.9102702307357681	0.8909242	null	null	30163
"GO:0043632"	"modification-dependent macromolecule catabolic process"	-8.914000485826655	5.394791278377909	0.8250224053751228	0.9248870203205428	0.86001115	null	null	30163
"GO:0044265"	"cellular macromolecule catabolic process"	-7.130709595790601	5.6485229628300315	1.4797835721040555	0.9228207221377581	0.84427497	null	null	30163
"GO:0051603"	"proteolysis involved in protein catabolic process"	-9.65358834107094	5.4623950027542705	0.963983764616929	0.9095794672459097	0.93384927	null	null	30163
"GO:0030334"	"regulation of cell migration"	-1.503095500241739	4.593728998707911	0.13043500084415935	0.825930807962869	0.18831135	-7.616354954713248	1.718503197058625	null
"GO:2000145"	"regulation of cell motility"	-1.3350180335391948	4.635694810891918	0.14366830797126753	0.8247399762748421	0.97340242	null	null	30334
