TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	Representative
"GO:0042446"	"hormone biosynthetic process"	-1.4225962123081155	4.40224418233262	0.08392728921005467	0.8766720609177984	0.90765781	null	null	42445
"GO:0042908"	"xenobiotic transport"	-4.102680872190358	4.869108456508746	0.2459114781836749	0.9069195377849871	0	-6.919728676794286	1.8793671159558112	null
"GO:0043252"	"sodium-independent organic anion transport"	-2.3348295784465263	2.4800069429571505	0.0010005590166439501	0.8682354083699048	0.4020001	-5.525018534102373	-1.471184360156649	null
"GO:0043436"	"oxoacid metabolic process"	-2.0569233794291635	6.418868156213728	8.720556598016906	0.8040651002223902	0.66186648	0.07789297466097406	-6.098895770614636	null
"GO:0043627"	"response to estrogen"	-2.274798685051164	3.331832044436249	0.007133553653547897	0.9609564772760514	-0	6.026707374919064	-0.006416061575016675	null
"GO:0044281"	"small molecule metabolic process"	-2.8444028569473265	6.655618199634328	15.041609792421234	0.9676936916996031	0.04554513	-3.672890139508924	-7.067841608882337	null
"GO:0044283"	"small molecule biosynthetic process"	-2.412144036254151	6.256106032664565	5.99490087202541	0.8088871674324088	0.3636278	0.19346664550178916	-6.585551726259348	null
"GO:0046173"	"polyol biosynthetic process"	-2.1914074343837977	4.526726867314635	0.1117867082083701	0.8150711412270382	0.25080338	-0.5492991818022528	-6.549668296270415	null
"GO:0006066"	"alcohol metabolic process"	-1.7192671161161361	5.357090199607801	0.7564226165828264	0.7982508748682873	0.75820651	null	null	46173
"GO:0034308"	"primary alcohol metabolic process"	-1.4968022366771854	4.966789170321833	0.30793616486659675	0.8095012645821618	0.83022907	null	null	46173
"GO:0051180"	"vitamin transport"	-2.607830850510264	4.559212156030079	0.12046930007373223	0.9109993638402551	0.21714977	-4.097706390148924	1.619478943897299	null
"GO:0060675"	"ureteric bud morphogenesis"	-1.554054184943728	3.3416323357780544	0.007296435353931797	0.7911117539933812	0.49892777	0.05589919765688273	6.423925130231646	null
"GO:0072028"	"nephron morphogenesis"	-1.3659223073316926	3.4653828514484184	0.00970309558001226	0.7926491853454151	0.95070702	null	null	60675
"GO:0072078"	"nephron tubule morphogenesis"	-1.3859821005418245	3.4191293077419758	0.008722481261374503	0.7897502620898175	0.98607906	null	null	60675
"GO:0072088"	"nephron epithelium morphogenesis"	-1.3859821005418245	3.4413808849165113	0.009181209315516912	0.7896984219805252	0.99122339	null	null	60675
"GO:0072171"	"mesonephric tubule morphogenesis"	-1.554054184943728	3.350441856535061	0.0074460205889782345	0.7909372318074026	0.98221973	null	null	60675
"GO:0061061"	"muscle structure development"	-1.885795541498512	4.471379734803165	0.09841046407888421	0.8818140506918489	0.49606349	-1.3498363040329149	6.899812545007901	null
"GO:0061217"	"regulation of mesonephros development"	-1.8177803758753366	2.342422680822206	0.0007279814772259969	0.9482385387717642	0.1230627	4.1864900737624815	-3.2936088322343204	null
"GO:0061213"	"positive regulation of mesonephros development"	-1.9698583014753555	2.089905111439398	0.0003766639321377662	0.9407310906364442	0.84150123	null	null	61217
"GO:0061580"	"colon epithelial cell migration"	-2.3348295784465263	1.6532125137753437	0.00014626111871207247	0.9018557184157259	0.65796515	1.542978380488339	5.8602977460064425	null
"GO:0061582"	"intestinal epithelial cell migration"	-2.3348295784465263	1.8976270912904414	0.0002592810740804921	0.8999756058462355	-0	1.6103864931764211	6.125540355211613	null
"GO:0061724"	"lipophagy"	-1.3859821005418245	2.0253058652647704	0.00034903221510835473	0.9588141180181159	0.24802471	4.799954093780969	4.147524561981313	null
"GO:0070778"	"L-aspartate transmembrane transport"	-1.3859821005418245	2.7024305364455254	0.0016720305161857375	0.8463335258722571	0.64952663	-5.7729013073346795	-0.811080907073639	null
"GO:0072348"	"sulfur compound transport"	-2.258877305156586	4.644320398017414	0.14655031683316225	0.9099104385702994	0.22054513	-6.498293166589108	2.716941177312597	null
"GO:0072524"	"pyridine-containing compound metabolic process"	-1.8918275068754649	5.315393000601701	0.6871746251053288	0.9223202680005257	0.17508025	3.8077181401015516	-5.728611155938146	null
"GO:0097065"	"anterior head development"	-2.8444028569473265	2.3344537511509307	0.0007146850118885359	0.9053976612828161	-0	-1.7846032556119167	6.983614433036049	null
"GO:0098656"	"monoatomic anion transmembrane transport"	-1.7746320330272796	5.176623667143241	0.4992257634439813	0.8890274776927511	0.2851152	-5.614059071190976	1.7318603982562262	null
"GO:1901136"	"carbohydrate derivative catabolic process"	-1.6683115978916454	5.184532444262817	0.5084003245268295	0.9492570796771563	0.30843545	5.192365758393104	3.546819968493453	null
"GO:1901615"	"organic hydroxy compound metabolic process"	-1.8840372636228233	5.533124835885222	1.1344876637555275	0.9676448568913514	0.04077923	1.6557265055145634	1.0552964012666615	null
"GO:1904504"	"positive regulation of lipophagy"	-1.3859821005418245	2.423245873936808	0.0008775667122724347	0.9441548325629567	0.12432006	1.9767336859081708	-1.638287029056765	null
"GO:1904502"	"regulation of lipophagy"	-1.3859821005418245	2.4471580313422194	0.0009274284572879139	0.9522419941763407	0.73080742	null	null	1904504
"GO:1905039"	"carboxylic acid transmembrane transport"	-1.885795541498512	5.161173274852653	0.48177747680489796	0.795589801339411	0.54941468	-5.8607453029056	-0.10718351493590089	null
"GO:1903825"	"organic acid transmembrane transport"	-1.885795541498512	5.163277688279121	0.4841176547042911	0.8140105689896795	0.88676493	null	null	1905039
"GO:2001142"	"nicotinate transport"	-2.592318682787792	1.6434526764861874	0.00014293700237770715	0.8653898816877549	0.14199999	-6.025671846732802	-2.164448815367207	null
