group	GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
capup	GO:0050691	regulation of defense response to virus ...	41	10	0.68	9e-10	5.55075e-07	BP
capup	GO:0071359	cellular response to dsRNA	68	12	1.13	9.9e-10	5.69307692307692e-07	BP
capup	GO:0031349	positive regulation of defense response	277	22	4.62	1e-09	5.69307692307692e-07	BP
capup	GO:0070212	protein poly-ADP-ribosylation	22	8	0.37	1.3e-09	7.12688888888889e-07	BP
capup	GO:0002230	positive regulation of defense response ...	33	9	0.55	2.2e-09	1.16301428571429e-06	BP
capup	GO:0050688	regulation of defense response to virus	90	13	1.5	2.6e-09	1.32707586206897e-06	BP
capup	GO:0002682	regulation of immune system process	849	39	14.15	3.1e-09	1.52954e-06	BP
capup	GO:0032608	interferon-beta production	37	9	0.62	6.6e-09	3.1513935483871e-06	BP
capup	GO:0009615	response to virus	229	19	3.82	7.4e-09	3.4229625e-06	BP
capup	GO:0002832	negative regulation of response to bioti...	101	13	1.68	1.1e-08	4.78888235294118e-06	BP
capup	GO:0002253	activation of immune response	261	20	4.35	1.1e-08	4.78888235294118e-06	BP
capup	GO:0046426	negative regulation of receptor signalin...	53	10	0.88	1.3e-08	5.34516666666667e-06	BP
capup	GO:1904893	negative regulation of receptor signalin...	53	10	0.88	1.3e-08	5.34516666666667e-06	BP
capup	GO:0051607	defense response to virus	193	17	3.22	2e-08	7.79052631578947e-06	BP
capup	GO:0140546	defense response to symbiont	193	17	3.22	2e-08	7.79052631578947e-06	BP
capup	GO:0051173	positive regulation of nitrogen compound...	2045	65	34.07	2.1e-08	7.94253658536585e-06	BP
capup	GO:0042531	positive regulation of tyrosine phosphor...	42	9	0.7	2.2e-08	7.94253658536585e-06	BP
capup	GO:0071353	cellular response to interleukin-4	42	9	0.7	2.2e-08	7.94253658536585e-06	BP
capup	GO:0070670	response to interleukin-4	43	9	0.72	2.8e-08	9.63851162790698e-06	BP
capup	GO:0043330	response to exogenous dsRNA	31	8	0.52	2.8e-08	9.63851162790698e-06	BP
capup	GO:0032479	regulation of type I interferon producti...	92	12	1.53	3.5e-08	1.15126666666667e-05	BP
capup	GO:0032606	type I interferon production	92	12	1.53	3.5e-08	1.15126666666667e-05	BP
capup	GO:0042532	negative regulation of tyrosine phosphor...	32	8	0.53	3.7e-08	1.19059565217391e-05	BP
capup	GO:0001961	positive regulation of cytokine-mediated...	45	9	0.75	4.2e-08	1.32273191489362e-05	BP
capup	GO:0060760	positive regulation of response to cytok...	49	9	0.82	9.2e-08	2.83705e-05	BP
capup	GO:0010604	positive regulation of macromolecule met...	2281	68	38	1.1e-07	3.32289795918367e-05	BP
capup	GO:0031325	positive regulation of cellular metaboli...	2144	65	35.72	1.4e-07	4.14456e-05	BP
capup	GO:0032103	positive regulation of response to exter...	428	24	7.13	1.5e-07	4.35352941176471e-05	BP
capup	GO:0060759	regulation of response to cytokine stimu...	105	12	1.75	1.6e-07	4.55446153846154e-05	BP
capup	GO:0031348	negative regulation of defense response	149	14	2.48	1.7e-07	4.74781132075472e-05	BP
capup	GO:0050732	negative regulation of peptidyl-tyrosine...	53	9	0.88	1.9e-07	5.20811111111111e-05	BP
capup	GO:0035458	cellular response to interferon-beta	17	6	0.28	2.1e-07	5.35934482758621e-05	BP
capup	GO:0038007	netrin-activated signaling pathway	17	6	0.28	2.1e-07	5.35934482758621e-05	BP
capup	GO:0065007	biological regulation	6797	141	113.25	2.1e-07	5.35934482758621e-05	BP
capup	GO:0071360	cellular response to exogenous dsRNA	27	7	0.45	2.1e-07	5.35934482758621e-05	BP
capup	GO:0006955	immune response	1032	40	17.19	2.2e-07	5.4274e-05	BP
capup	GO:0009605	response to external stimulus	2122	64	35.36	2.2e-07	5.4274e-05	BP
capup	GO:0001819	positive regulation of cytokine producti...	177	15	2.95	2.3e-07	5.55075e-05	BP
capup	GO:0006471	protein ADP-ribosylation	40	8	0.67	2.4e-07	5.55075e-05	BP
capup	GO:0060330	regulation of response to interferon-gam...	40	8	0.67	2.4e-07	5.55075e-05	BP
capup	GO:0060334	regulation of interferon-gamma-mediated ...	40	8	0.67	2.4e-07	5.55075e-05	BP
capup	GO:0042509	regulation of tyrosine phosphorylation o...	55	9	0.92	2.6e-07	5.9208e-05	BP
capup	GO:0035666	TRIF-dependent toll-like receptor signal...	10	5	0.17	2.8e-07	6.27963636363637e-05	BP
capup	GO:0002758	innate immune response-activating signal...	91	11	1.52	2.9e-07	6.40683582089552e-05	BP
capup	GO:0007260	tyrosine phosphorylation of STAT protein	56	9	0.93	3.1e-07	6.7479705882353e-05	BP
capup	GO:0050778	positive regulation of immune response	382	22	6.36	3.4e-07	7.29373913043478e-05	BP
capup	GO:0002224	toll-like receptor signaling pathway	113	12	1.88	3.5e-07	7.401e-05	BP
capup	GO:0060333	interferon-gamma-mediated signaling path...	57	9	0.95	3.6e-07	7.401e-05	BP
capup	GO:0019221	cytokine-mediated signaling pathway	292	19	4.87	3.6e-07	7.401e-05	BP
capup	GO:0001816	cytokine production	357	21	5.95	4.5e-07	9.12452054794521e-05	BP
capup	GO:0046427	positive regulation of receptor signalin...	59	9	0.98	4.9e-07	9.67064e-05	BP
capup	GO:1904894	positive regulation of receptor signalin...	59	9	0.98	4.9e-07	9.67064e-05	BP
capup	GO:0032481	positive regulation of type I interferon...	44	8	0.73	5.3e-07	0.000103224473684211	BP
capup	GO:0045824	negative regulation of innate immune res...	60	9	1	5.7e-07	0.000109573246753247	BP
capup	GO:0001959	regulation of cytokine-mediated signalin...	100	11	1.67	7.7e-07	0.000146122307692308	BP
capup	GO:0060761	negative regulation of response to cytok...	63	9	1.05	8.7e-07	0.000163009367088608	BP
capup	GO:0046425	regulation of receptor signaling pathway...	103	11	1.72	1e-06	0.000182740740740741	BP
capup	GO:1904892	regulation of receptor signaling pathway...	103	11	1.72	1e-06	0.000182740740740741	BP
capup	GO:0009893	positive regulation of metabolic process	2420	68	40.32	1.2e-06	0.000216614634146341	BP
capup	GO:0002756	MyD88-independent toll-like receptor sig...	13	5	0.22	1.4e-06	0.000249672289156627	BP
capup	GO:0001817	regulation of cytokine production	322	19	5.37	1.6e-06	0.000278625882352941	BP
capup	GO:0071345	cellular response to cytokine stimulus	558	26	9.3	1.6e-06	0.000278625882352941	BP
capup	GO:0002376	immune system process	1656	52	27.59	1.7e-06	0.000292597674418605	BP
capup	GO:0007259	receptor signaling pathway via JAK-STAT	109	11	1.82	1.8e-06	0.000302768181818182	BP
capup	GO:0097696	receptor signaling pathway via STAT	109	11	1.82	1.8e-06	0.000302768181818182	BP
capup	GO:0034097	response to cytokine	616	27	10.26	3.1e-06	0.000515575280898877	BP
capup	GO:0002221	pattern recognition receptor signaling p...	141	12	2.35	3.8e-06	0.000624973333333333	BP
capup	GO:0051247	positive regulation of protein metabolic...	1089	38	18.14	6.2e-06	0.00100848791208791	BP
capup	GO:0010118	stomatal movement	17	5	0.28	6.4e-06	0.00101863225806452	BP
capup	GO:0010119	regulation of stomatal movement	17	5	0.28	6.4e-06	0.00101863225806452	BP
capup	GO:0001960	negative regulation of cytokine-mediated...	62	8	1.03	7.9e-06	0.00124399787234043	BP
capup	GO:0050777	negative regulation of immune response	104	10	1.73	8.5e-06	0.00132438947368421	BP
capup	GO:0033209	tumor necrosis factor-mediated signaling...	46	7	0.77	9.7e-06	0.00149561875	BP
capup	GO:0045944	positive regulation of transcription by ...	779	30	12.98	1.1e-05	0.00167857731958763	BP
capup	GO:0060255	regulation of macromolecule metabolic pr...	3576	86	59.58	1.5e-05	0.0022203	BP
capup	GO:0071346	cellular response to interferon-gamma	88	9	1.47	1.5e-05	0.0022203	BP
capup	GO:0007432	salivary gland boundary specification	33	6	0.55	1.5e-05	0.0022203	BP
capup	GO:0010468	regulation of gene expression	2705	70	45.07	1.6e-05	0.00234487128712871	BP
capup	GO:0050789	regulation of biological process	6269	129	104.45	1.7e-05	0.00244304854368932	BP
capup	GO:0002683	negative regulation of immune system pro...	250	15	4.17	1.7e-05	0.00244304854368932	BP
capup	GO:0002684	positive regulation of immune system pro...	524	23	8.73	1.8e-05	0.00256188461538462	BP
capup	GO:0048518	positive regulation of biological proces...	3837	90	63.93	2.1e-05	0.0029604	BP
capup	GO:0050919	negative chemotaxis	52	7	0.87	2.2e-05	0.00304340186915888	BP
capup	GO:0002335	mature B cell differentiation	11	4	0.18	2.2e-05	0.00304340186915888	BP
capup	GO:0051090	regulation of DNA-binding transcription ...	291	16	4.85	2.7e-05	0.00363321818181818	BP
capup	GO:0007166	cell surface receptor signaling pathway	1769	51	29.47	2.7e-05	0.00363321818181818	BP
capup	GO:0034341	response to interferon-gamma	95	9	1.58	2.7e-05	0.00363321818181818	BP
capup	GO:0051171	regulation of nitrogen compound metaboli...	3290	80	54.82	2.8e-05	0.00373383783783784	BP
capup	GO:0032270	positive regulation of cellular protein ...	1034	35	17.23	3.1e-05	0.00409698214285714	BP
capup	GO:0043367	CD4-positive, alpha-beta T cell differen...	23	5	0.38	3.2e-05	0.00419171681415929	BP
capup	GO:0032102	negative regulation of response to exter...	268	15	4.47	3.9e-05	0.00506384210526316	BP
capup	GO:0030422	production of siRNA involved in post-tra...	24	5	0.4	4e-05	0.00514852173913044	BP
capup	GO:1902532	negative regulation of intracellular sig...	440	20	7.33	4.1e-05	0.00523174137931035	BP
capup	GO:0002315	marginal zone B cell differentiation	5	3	0.08	4.4e-05	0.00547300840336135	BP
capup	GO:0006599	phosphagen metabolic process	5	3	0.08	4.4e-05	0.00547300840336135	BP
capup	GO:0006603	phosphocreatine metabolic process	5	3	0.08	4.4e-05	0.00547300840336135	BP
capup	GO:0080090	regulation of primary metabolic process	3402	81	56.68	5.4e-05	0.0066609	BP
capup	GO:0050794	regulation of cellular process	5924	122	98.7	7e-05	0.00856314049586777	BP
capup	GO:0010160	formation of animal organ boundary	43	6	0.72	7.1e-05	0.00861427868852459	BP
capup	GO:0035710	CD4-positive, alpha-beta T cell activati...	27	5	0.45	7.2e-05	0.00866458536585366	BP
capup	GO:0042307	positive regulation of protein import in...	44	6	0.73	8.2e-05	0.00978841935483871	BP
capup	GO:0048859	formation of anatomical boundary	64	7	1.07	8.8e-05	0.0102565039370079	BP
capup	GO:1902456	regulation of stomatal opening	15	4	0.25	8.8e-05	0.0102565039370079	BP
capup	GO:1990069	stomatal opening	15	4	0.25	8.8e-05	0.0102565039370079	BP
capup	GO:0045893	positive regulation of transcription, DN...	1002	33	16.69	9.3e-05	0.010754578125	BP
capup	GO:0050731	positive regulation of peptidyl-tyrosine...	112	9	1.87	1e-04	0.0114744186046512	BP
capup	GO:0031323	regulation of cellular metabolic process	3520	82	58.65	0.00011	0.0125247692307692	BP
capup	GO:0051246	regulation of protein metabolic process	1817	50	30.27	0.00012	0.0131573333333333	BP
capup	GO:0002294	CD4-positive, alpha-beta T cell differen...	16	4	0.27	0.00012	0.0131573333333333	BP
capup	GO:0042093	T-helper cell differentiation	16	4	0.27	0.00012	0.0131573333333333	BP
capup	GO:1900424	regulation of defense response to bacter...	47	6	0.78	0.00012	0.0131573333333333	BP
capup	GO:1904591	positive regulation of protein import	47	6	0.78	0.00012	0.0131573333333333	BP
capup	GO:0006950	response to stress	2867	70	47.77	0.00013	0.0141489705882353	BP
capup	GO:1900182	positive regulation of protein localizat...	69	7	1.15	0.00014	0.014802	BP
capup	GO:0002252	immune effector process	722	26	12.03	0.00014	0.014802	BP
capup	GO:0001708	cell fate specification	203	12	3.38	0.00014	0.014802	BP
capup	GO:0033564	anterior/posterior axon guidance	31	5	0.52	0.00014	0.014802	BP
capup	GO:0002287	alpha-beta T cell activation involved in...	17	4	0.28	0.00015	0.0151040816326531	BP
capup	GO:0002293	alpha-beta T cell differentiation involv...	17	4	0.28	0.00015	0.0151040816326531	BP
capup	GO:1901483	regulation of transcription factor catab...	17	4	0.28	0.00015	0.0151040816326531	BP
capup	GO:1901485	positive regulation of transcription fac...	17	4	0.28	0.00015	0.0151040816326531	BP
capup	GO:0035156	fusion cell fate specification	7	3	0.12	0.00015	0.0151040816326531	BP
capup	GO:0042832	defense response to protozoan	7	3	0.12	0.00015	0.0151040816326531	BP
capup	GO:1903863	P granule assembly	7	3	0.12	0.00015	0.0151040816326531	BP
capup	GO:0006355	regulation of transcription, DNA-templat...	1844	50	30.72	0.00017	0.0168881879194631	BP
capup	GO:0016567	protein ubiquitination	566	22	9.43	0.00017	0.0168881879194631	BP
capup	GO:0002292	T cell differentiation involved in immun...	18	4	0.3	0.00019	0.0187492	BP
capup	GO:0042742	defense response to bacterium	211	12	3.52	0.00021	0.0203164705882353	BP
capup	GO:1903508	positive regulation of nucleic acid-temp...	1045	33	17.41	0.00021	0.0203164705882353	BP
capup	GO:1902680	positive regulation of RNA biosynthetic ...	1046	33	17.43	0.00021	0.0203164705882353	BP
capup	GO:0019222	regulation of metabolic process	3937	88	65.6	0.00023	0.0221068831168831	BP
capup	GO:0001562	response to protozoan	8	3	0.13	0.00024	0.0224840506329114	BP
capup	GO:0006600	creatine metabolic process	8	3	0.13	0.00024	0.0224840506329114	BP
capup	GO:0032733	positive regulation of interleukin-10 pr...	8	3	0.13	0.00024	0.0224840506329114	BP
capup	GO:1903506	regulation of nucleic acid-templated tra...	1870	50	31.16	0.00024	0.0224840506329114	BP
capup	GO:0034654	nucleobase-containing compound biosynthe...	2441	61	40.67	0.00025	0.0229844720496894	BP
capup	GO:2001141	regulation of RNA biosynthetic process	1873	50	31.21	0.00025	0.0229844720496894	BP
capup	GO:0051865	protein autoubiquitination	100	8	1.67	0.00025	0.0229844720496894	BP
capup	GO:0048522	positive regulation of cellular process	3549	81	59.13	0.00027	0.0242371929824561	BP
capup	GO:0002266	follicular dendritic cell activation	2	2	0.03	0.00028	0.0242371929824561	BP
capup	GO:0002268	follicular dendritic cell differentiatio...	2	2	0.03	0.00028	0.0242371929824561	BP
capup	GO:0002783	antifungal peptide biosynthetic process	2	2	0.03	0.00028	0.0242371929824561	BP
capup	GO:0002810	regulation of antifungal peptide biosynt...	2	2	0.03	0.00028	0.0242371929824561	BP
capup	GO:0006967	positive regulation of antifungal peptid...	2	2	0.03	0.00028	0.0242371929824561	BP
capup	GO:0034115	negative regulation of heterotypic cell-...	2	2	0.03	0.00028	0.0242371929824561	BP
capup	GO:0042396	phosphagen biosynthetic process	2	2	0.03	0.00028	0.0242371929824561	BP
capup	GO:0046314	phosphocreatine biosynthetic process	2	2	0.03	0.00028	0.0242371929824561	BP
capup	GO:0002460	adaptive immune response based on somati...	128	9	2.13	0.00028	0.0242371929824561	BP
capup	GO:0032446	protein modification by small protein co...	593	22	9.88	0.00033	0.0283991860465116	BP
capup	GO:0035262	gonad morphogenesis	37	5	0.62	0.00034	0.0289234482758621	BP
capup	GO:0070647	protein modification by small protein co...	763	26	12.71	0.00034	0.0289234482758621	BP
capup	GO:0048583	regulation of response to stimulus	2578	63	42.95	0.00035	0.0294357954545455	BP
capup	GO:0002467	germinal center formation	9	3	0.15	0.00035	0.0294357954545455	BP
capup	GO:0036369	transcription factor catabolic process	21	4	0.35	0.00036	0.0299366292134832	BP
capup	GO:0048584	positive regulation of response to stimu...	1455	41	24.24	0.00036	0.0299366292134832	BP
capup	GO:0032092	positive regulation of protein binding	81	7	1.35	0.00039	0.032071	BP
capup	GO:0032268	regulation of cellular protein metabolic...	1706	46	28.42	0.00039	0.032071	BP
capup	GO:0035456	response to interferon-beta	59	6	0.98	0.00042	0.034347182320442	BP
capup	GO:0045862	positive regulation of proteolysis	334	15	5.56	0.00045	0.0365983516483517	BP
capup	GO:0051098	regulation of binding	337	15	5.61	0.00049	0.0396337704918033	BP
capup	GO:0002313	mature B cell differentiation involved i...	10	3	0.17	5e-04	0.0397903225806452	BP
capup	GO:0002807	positive regulation of antimicrobial pep...	10	3	0.17	5e-04	0.0397903225806452	BP
capup	GO:0042092	type 2 immune response	10	3	0.17	5e-04	0.0397903225806452	BP
capup	GO:1900425	negative regulation of defense response ...	23	4	0.38	0.00051	0.0403690909090909	BP
capup	GO:0051254	positive regulation of RNA metabolic pro...	1195	35	19.91	0.00054	0.0425163829787234	BP
capup	GO:0071356	cellular response to tumor necrosis fact...	86	7	1.43	0.00056	0.0438577777777778	BP
capup	GO:0030162	regulation of proteolysis	538	20	8.96	6e-04	0.0467431578947368	BP
capup	GO:0002250	adaptive immune response	143	9	2.38	0.00063	0.0488233507853403	BP
