group	GO.ID	Term	Annotated	Significant	Expected	pval_test	pval_adj	ontology
cgamp	GO:0006950	response to stress	2867	176	123.25	1.4e-08	4.31725e-06	BP
cgamp	GO:0006955	immune response	1032	82	44.37	1.7e-08	5.03268e-06	BP
cgamp	GO:0010033	response to organic substance	2172	142	93.38	1.7e-08	5.03268e-06	BP
cgamp	GO:0071310	cellular response to organic substance	1699	118	73.04	1.8e-08	5.22423529411765e-06	BP
cgamp	GO:0071359	cellular response to dsRNA	68	16	2.92	1.9e-08	5.30637735849057e-06	BP
cgamp	GO:0009893	positive regulation of metabolic process	2420	154	104.04	1.9e-08	5.30637735849057e-06	BP
cgamp	GO:0065007	biological regulation	6797	341	292.21	2e-08	5.48222222222222e-06	BP
cgamp	GO:0032481	positive regulation of type I interferon...	44	13	1.89	2.2e-08	5.9208e-06	BP
cgamp	GO:0019222	regulation of metabolic process	3937	224	169.25	2.3e-08	6.07939285714286e-06	BP
cgamp	GO:0010803	regulation of tumor necrosis factor-medi...	25	10	1.07	3.5e-08	9.08894736842105e-06	BP
cgamp	GO:0002684	positive regulation of immune system pro...	524	50	22.53	7.1e-08	1.81196896551724e-05	BP
cgamp	GO:0002764	immune response-regulating signaling pat...	288	34	12.38	7.3e-08	1.82558e-05	BP
cgamp	GO:0006508	proteolysis	1193	89	51.29	7.4e-08	1.82558e-05	BP
cgamp	GO:0051173	positive regulation of nitrogen compound...	2045	133	87.92	9e-08	2.18390163934426e-05	BP
cgamp	GO:0007166	cell surface receptor signaling pathway	1769	119	76.05	9.5e-08	2.26804838709677e-05	BP
cgamp	GO:0051716	cellular response to stimulus	4350	239	187.01	1.2e-07	2.81942857142857e-05	BP
cgamp	GO:0070212	protein poly-ADP-ribosylation	22	9	0.95	1.4e-07	3.2379375e-05	BP
cgamp	GO:0031325	positive regulation of cellular metaboli...	2144	137	92.17	1.5e-07	3.41584615384615e-05	BP
cgamp	GO:0048518	positive regulation of biological proces...	3837	216	164.96	1.6e-07	3.58836363636364e-05	BP
cgamp	GO:0035458	cellular response to interferon-beta	17	8	0.73	1.9e-07	4.19758208955224e-05	BP
cgamp	GO:0051607	defense response to virus	193	26	8.3	2e-07	4.2904347826087e-05	BP
cgamp	GO:0140546	defense response to symbiont	193	26	8.3	2e-07	4.2904347826087e-05	BP
cgamp	GO:0050789	regulation of biological process	6269	317	269.51	2.2e-07	4.65205714285714e-05	BP
cgamp	GO:0046426	negative regulation of receptor signalin...	53	13	2.28	2.5e-07	5.06917808219178e-05	BP
cgamp	GO:1904893	negative regulation of receptor signalin...	53	13	2.28	2.5e-07	5.06917808219178e-05	BP
cgamp	GO:0032608	interferon-beta production	37	11	1.59	2.5e-07	5.06917808219178e-05	BP
cgamp	GO:0007155	cell adhesion	764	63	32.85	2.9e-07	5.80078378378378e-05	BP
cgamp	GO:0002683	negative regulation of immune system pro...	250	30	10.75	3.1e-07	6.11816e-05	BP
cgamp	GO:0051171	regulation of nitrogen compound metaboli...	3290	190	141.44	3.2e-07	6.23242105263158e-05	BP
cgamp	GO:1902216	positive regulation of interleukin-4-med...	18	8	0.77	3.3e-07	6.34371428571429e-05	BP
cgamp	GO:1901222	regulation of NIK/NF-kappaB signaling	73	15	3.14	3.6e-07	6.83169230769231e-05	BP
cgamp	GO:0002376	immune system process	1656	111	71.19	3.8e-07	6.94414814814815e-05	BP
cgamp	GO:0043330	response to exogenous dsRNA	31	10	1.33	3.8e-07	6.94414814814815e-05	BP
cgamp	GO:0097300	programmed necrotic cell death	31	10	1.33	3.8e-07	6.94414814814815e-05	BP
cgamp	GO:0002757	immune response-activating signal transd...	214	27	9.2	4.5e-07	8.12304878048781e-05	BP
cgamp	GO:0030155	regulation of cell adhesion	463	44	19.9	5.2e-07	9.2735421686747e-05	BP
cgamp	GO:0009615	response to virus	229	28	9.84	5.3e-07	9.29427906976744e-05	BP
cgamp	GO:0035771	interleukin-4-mediated signaling pathway	19	8	0.82	5.4e-07	9.29427906976744e-05	BP
cgamp	GO:1902214	regulation of interleukin-4-mediated sig...	19	8	0.82	5.4e-07	9.29427906976744e-05	BP
cgamp	GO:0080090	regulation of primary metabolic process	3402	194	146.25	5.7e-07	9.69786206896552e-05	BP
cgamp	GO:0035279	miRNA-mediated gene silencing by mRNA de...	14	7	0.6	6.8e-07	0.00011309393258427	BP
cgamp	GO:0098795	global gene silencing by mRNA cleavage	14	7	0.6	6.8e-07	0.00011309393258427	BP
cgamp	GO:0038061	NIK/NF-kappaB signaling	77	15	3.31	7.5e-07	0.00012335	BP
cgamp	GO:0030183	B cell differentiation	58	13	2.49	7.7e-07	0.000125247692307692	BP
cgamp	GO:0050794	regulation of cellular process	5924	301	254.68	8.3e-07	0.000133539782608696	BP
cgamp	GO:0060331	negative regulation of response to inter...	20	8	0.86	8.7e-07	0.000136997234042553	BP
cgamp	GO:0060336	negative regulation of interferon-gamma-...	20	8	0.86	8.7e-07	0.000136997234042553	BP
cgamp	GO:0042531	positive regulation of tyrosine phosphor...	42	11	1.81	1e-06	0.000155810526315789	BP
cgamp	GO:0071360	cellular response to exogenous dsRNA	27	9	1.16	1.1e-06	0.000167857731958763	BP
cgamp	GO:0035666	TRIF-dependent toll-like receptor signal...	10	6	0.43	1.1e-06	0.000167857731958763	BP
cgamp	GO:0050851	antigen receptor-mediated signaling path...	90	16	3.87	1.2e-06	0.000177624	BP
cgamp	GO:0050731	positive regulation of peptidyl-tyrosine...	112	18	4.81	1.2e-06	0.000177624	BP
cgamp	GO:0045577	regulation of B cell differentiation	15	7	0.64	1.2e-06	0.000177624	BP
cgamp	GO:0048522	positive regulation of cellular process	3549	199	152.57	1.3e-06	0.000190520792079208	BP
cgamp	GO:0070266	necroptotic process	28	9	1.2	1.5e-06	0.000217676470588235	BP
cgamp	GO:0009887	animal organ morphogenesis	1259	88	54.13	1.6e-06	0.000227723076923077	BP
cgamp	GO:0042221	response to chemical	3054	176	131.29	1.6e-06	0.000227723076923077	BP
cgamp	GO:0002700	regulation of production of molecular me...	104	17	4.47	1.9e-06	0.000267845714285714	BP
cgamp	GO:0045619	regulation of lymphocyte differentiation	73	14	3.14	2.1e-06	0.000293247169811321	BP
cgamp	GO:1902532	negative regulation of intracellular sig...	440	41	18.92	2.2e-06	0.000301522222222222	BP
cgamp	GO:0038095	Fc-epsilon receptor signaling pathway	45	11	1.93	2.2e-06	0.000301522222222222	BP
cgamp	GO:0050852	T cell receptor signaling pathway	75	14	3.22	3e-06	0.000407394495412844	BP
cgamp	GO:0010628	positive regulation of gene expression	1473	98	63.33	3.3e-06	0.00044406	BP
cgamp	GO:0038007	netrin-activated signaling pathway	17	7	0.73	3.5e-06	0.00046672972972973	BP
cgamp	GO:0007259	receptor signaling pathway via JAK-STAT	109	17	4.69	3.6e-06	0.00047156814159292	BP
cgamp	GO:0097696	receptor signaling pathway via STAT	109	17	4.69	3.6e-06	0.00047156814159292	BP
cgamp	GO:0060333	interferon-gamma-mediated signaling path...	57	12	2.45	4.1e-06	0.000532352631578947	BP
cgamp	GO:0070887	cellular response to chemical stimulus	2061	127	88.6	4.2e-06	0.000540594782608696	BP
cgamp	GO:0002521	leukocyte differentiation	283	30	12.17	4.3e-06	0.000548694827586207	BP
cgamp	GO:0032501	multicellular organismal process	5204	268	223.72	4.9e-06	0.000619912820512821	BP
cgamp	GO:0022612	gland morphogenesis	228	26	9.8	5e-06	0.000623885950413223	BP
cgamp	GO:0030154	cell differentiation	3083	175	132.54	5.1e-06	0.000623885950413223	BP
cgamp	GO:0060330	regulation of response to interferon-gam...	40	10	1.72	5.1e-06	0.000623885950413223	BP
cgamp	GO:0060334	regulation of interferon-gamma-mediated ...	40	10	1.72	5.1e-06	0.000623885950413223	BP
cgamp	GO:0060638	mesenchymal-epithelial cell signaling	68	13	2.92	5.2e-06	0.000630904918032787	BP
cgamp	GO:0042532	negative regulation of tyrosine phosphor...	32	9	1.38	5.3e-06	0.000637809756097561	BP
cgamp	GO:0031348	negative regulation of defense response	149	20	6.41	5.5e-06	0.000656540322580645	BP
cgamp	GO:0002832	negative regulation of response to bioti...	101	16	4.34	5.7e-06	0.000669614285714286	BP
cgamp	GO:0007162	negative regulation of cell adhesion	202	24	8.68	5.7e-06	0.000669614285714286	BP
cgamp	GO:0007249	I-kappaB kinase/NF-kappaB signaling	113	17	4.86	6e-06	0.000694555384615385	BP
cgamp	GO:0046427	positive regulation of receptor signalin...	59	12	2.54	6.1e-06	0.000694555384615385	BP
cgamp	GO:1904894	positive regulation of receptor signalin...	59	12	2.54	6.1e-06	0.000694555384615385	BP
cgamp	GO:0032088	negative regulation of NF-kappaB transcr...	69	13	2.97	6.1e-06	0.000694555384615385	BP
cgamp	GO:0045621	positive regulation of lymphocyte differ...	41	10	1.76	6.5e-06	0.000734450381679389	BP
cgamp	GO:0031047	gene silencing by RNA	177	22	7.61	6.8e-06	0.000762527272727273	BP
cgamp	GO:0051246	regulation of protein metabolic process	1817	114	78.11	7.1e-06	0.000790181954887218	BP
cgamp	GO:0046425	regulation of receptor signaling pathway...	103	16	4.43	7.4e-06	0.000805402941176471	BP
cgamp	GO:1904892	regulation of receptor signaling pathway...	103	16	4.43	7.4e-06	0.000805402941176471	BP
cgamp	GO:0007159	leukocyte cell-cell adhesion	178	22	7.65	7.4e-06	0.000805402941176471	BP
cgamp	GO:0031323	regulation of cellular metabolic process	3520	194	151.33	7.6e-06	0.000821132846715329	BP
cgamp	GO:0048731	system development	3587	197	154.21	7.7e-06	0.000825908695652174	BP
cgamp	GO:0006915	apoptotic process	1289	87	55.42	7.9e-06	0.000841264748201439	BP
cgamp	GO:0002756	MyD88-independent toll-like receptor sig...	13	6	0.56	8.1e-06	0.000856401428571429	BP
cgamp	GO:0002777	antimicrobial peptide biosynthetic proce...	19	7	0.82	8.3e-06	0.000865187323943662	BP
cgamp	GO:0002805	regulation of antimicrobial peptide bios...	19	7	0.82	8.3e-06	0.000865187323943662	BP
cgamp	GO:0030098	lymphocyte differentiation	167	21	7.18	9.2e-06	0.000952296503496503	BP
cgamp	GO:0000209	protein polyubiquitination	209	24	8.99	1e-05	0.00101383561643836	BP
cgamp	GO:0048583	regulation of response to stimulus	2578	150	110.83	1e-05	0.00101383561643836	BP
cgamp	GO:0051247	positive regulation of protein metabolic...	1089	76	46.82	1e-05	0.00101383561643836	BP
cgamp	GO:1902105	regulation of leukocyte differentiation	156	20	6.71	1.1e-05	0.00110763265306122	BP
cgamp	GO:0030162	regulation of proteolysis	538	45	23.13	1.2e-05	0.00119210738255034	BP
cgamp	GO:0060739	mesenchymal-epithelial cell signaling in...	53	11	2.28	1.2e-05	0.00119210738255034	BP
cgamp	GO:0048869	cellular developmental process	3152	176	135.51	1.4e-05	0.00137237086092715	BP
cgamp	GO:0006355	regulation of transcription, DNA-templat...	1844	114	79.28	1.4e-05	0.00137237086092715	BP
cgamp	GO:0060447	bud outgrowth involved in lung branching	54	11	2.32	1.5e-05	0.00144175324675325	BP
cgamp	GO:0045580	regulation of T cell differentiation	64	12	2.75	1.5e-05	0.00144175324675325	BP
cgamp	GO:0012501	programmed cell death	1369	90	58.85	1.5e-05	0.00144175324675325	BP
cgamp	GO:0002315	marginal zone B cell differentiation	5	4	0.21	1.6e-05	0.00152794838709677	BP
cgamp	GO:0043062	extracellular structure organization	365	34	15.69	1.7e-05	0.00161303846153846	BP
cgamp	GO:0042509	regulation of tyrosine phosphorylation o...	55	11	2.36	1.8e-05	0.001665225	BP
cgamp	GO:0043368	positive T cell selection	21	7	0.9	1.8e-05	0.001665225	BP
cgamp	GO:0010467	gene expression	3451	189	148.36	1.8e-05	0.001665225	BP
cgamp	GO:1903131	mononuclear cell differentiation	202	23	8.68	1.8e-05	0.001665225	BP
cgamp	GO:1903706	regulation of hemopoiesis	260	27	11.18	1.9e-05	0.00172538650306748	BP
cgamp	GO:0048584	positive regulation of response to stimu...	1455	94	62.55	1.9e-05	0.00172538650306748	BP
cgamp	GO:0051252	regulation of RNA metabolic process	2061	124	88.6	1.9e-05	0.00172538650306748	BP
cgamp	GO:0009653	anatomical structure morphogenesis	2523	146	108.47	2e-05	0.0017833734939759	BP
cgamp	GO:0032270	positive regulation of cellular protein ...	1034	72	44.45	2e-05	0.0017833734939759	BP
cgamp	GO:0006954	inflammatory response	337	32	14.49	2e-05	0.0017833734939759	BP
cgamp	GO:0051091	positive regulation of DNA-binding trans...	176	21	7.57	2.1e-05	0.00185025	BP
cgamp	GO:0007260	tyrosine phosphorylation of STAT protein	56	11	2.41	2.1e-05	0.00185025	BP
cgamp	GO:0002675	positive regulation of acute inflammator...	15	6	0.64	2.2e-05	0.0019268875739645	BP
cgamp	GO:0030198	extracellular matrix organization	339	32	14.57	2.3e-05	0.00199091228070175	BP
cgamp	GO:0060541	respiratory system development	419	37	18.01	2.3e-05	0.00199091228070175	BP
cgamp	GO:0070647	protein modification by small protein co...	763	57	32.8	2.4e-05	0.00206539534883721	BP
cgamp	GO:0007154	cell communication	3669	198	157.73	2.5e-05	0.00213901734104046	BP
cgamp	GO:0030217	T cell differentiation	126	17	5.42	2.6e-05	0.00221179310344828	BP
cgamp	GO:0050863	regulation of T cell activation	152	19	6.53	2.7e-05	0.00227076136363636	BP
cgamp	GO:1903506	regulation of nucleic acid-templated tra...	1870	114	80.39	2.7e-05	0.00227076136363636	BP
cgamp	GO:0045058	T cell selection	30	8	1.29	2.8e-05	0.00232840449438202	BP
cgamp	GO:1903039	positive regulation of leukocyte cell-ce...	102	15	4.39	2.8e-05	0.00232840449438202	BP
cgamp	GO:2001141	regulation of RNA biosynthetic process	1873	114	80.52	2.9e-05	0.00239808938547486	BP
cgamp	GO:0002807	positive regulation of antimicrobial pep...	10	5	0.43	3e-05	0.002467	BP
cgamp	GO:0048519	negative regulation of biological proces...	3456	188	148.58	3.1e-05	0.00253514917127072	BP
cgamp	GO:0019730	antimicrobial humoral response	69	12	2.97	3.2e-05	0.00258832786885246	BP
cgamp	GO:1900182	positive regulation of protein localizat...	69	12	2.97	3.2e-05	0.00258832786885246	BP
cgamp	GO:1901223	negative regulation of NIK/NF-kappaB sig...	16	6	0.69	3.4e-05	0.00273515217391304	BP
cgamp	GO:0014012	peripheral nervous system axon regenerat...	59	11	2.54	3.5e-05	0.00278532258064516	BP
cgamp	GO:0070265	necrotic cell death	49	10	2.11	3.5e-05	0.00278532258064516	BP
cgamp	GO:0045229	external encapsulating structure organiz...	444	38	19.09	3.6e-05	0.00284958288770053	BP
cgamp	GO:0042742	defense response to bacterium	211	23	9.07	3.7e-05	0.00291315957446809	BP
cgamp	GO:0006471	protein ADP-ribosylation	40	9	1.72	3.8e-05	0.00297606349206349	BP
cgamp	GO:0019219	regulation of nucleobase-containing comp...	2282	133	98.11	4.2e-05	0.0032379375	BP
cgamp	GO:0043433	negative regulation of DNA-binding trans...	118	16	5.07	4.2e-05	0.0032379375	BP
cgamp	GO:0045862	positive regulation of proteolysis	334	31	14.36	4.2e-05	0.0032379375	BP
cgamp	GO:0051249	regulation of lymphocyte activation	213	23	9.16	4.3e-05	0.00326403076923077	BP
cgamp	GO:0045944	positive regulation of transcription by ...	779	57	33.49	4.3e-05	0.00326403076923077	BP
cgamp	GO:0048585	negative regulation of response to stimu...	1153	77	49.57	4.3e-05	0.00326403076923077	BP
cgamp	GO:0031326	regulation of cellular biosynthetic proc...	2370	137	101.89	4.5e-05	0.00339841836734694	BP
cgamp	GO:0010648	negative regulation of cell communicatio...	1041	71	44.75	4.6e-05	0.00345630456852792	BP
cgamp	GO:0030422	production of siRNA involved in post-tra...	24	7	1.03	4.7e-05	0.00351360606060606	BP
cgamp	GO:0023057	negative regulation of signaling	1043	71	44.84	4.9e-05	0.00361024390243902	BP
cgamp	GO:0007391	dorsal closure	107	15	4.6	4.9e-05	0.00361024390243902	BP
cgamp	GO:0050727	regulation of inflammatory response	159	19	6.84	5e-05	0.00361024390243902	BP
cgamp	GO:0010118	stomatal movement	17	6	0.73	5e-05	0.00361024390243902	BP
cgamp	GO:0010119	regulation of stomatal movement	17	6	0.73	5e-05	0.00361024390243902	BP
cgamp	GO:1901483	regulation of transcription factor catab...	17	6	0.73	5e-05	0.00361024390243902	BP
cgamp	GO:1901485	positive regulation of transcription fac...	17	6	0.73	5e-05	0.00361024390243902	BP
cgamp	GO:2000112	regulation of cellular macromolecule bio...	2188	128	94.06	5.3e-05	0.00377166346153846	BP
cgamp	GO:0002335	mature B cell differentiation	11	5	0.47	5.3e-05	0.00377166346153846	BP
cgamp	GO:0060575	intestinal epithelial cell differentiati...	11	5	0.47	5.3e-05	0.00377166346153846	BP
cgamp	GO:0061138	morphogenesis of a branching epithelium	246	25	10.58	5.5e-05	0.00389526315789474	BP
cgamp	GO:0008219	cell death	1536	96	66.03	5.7e-05	0.00401768571428571	BP
cgamp	GO:0071353	cellular response to interleukin-4	42	9	1.81	5.8e-05	0.00403059154929577	BP
cgamp	GO:0002440	production of molecular mediator of immu...	134	17	5.76	5.8e-05	0.00403059154929577	BP
cgamp	GO:1903037	regulation of leukocyte cell-cell adhesi...	134	17	5.76	5.8e-05	0.00403059154929577	BP
cgamp	GO:0009889	regulation of biosynthetic process	2426	139	104.3	6.1e-05	0.00421926168224299	BP
cgamp	GO:0048608	reproductive structure development	456	38	19.6	6.4e-05	0.00440617674418605	BP
cgamp	GO:0050896	response to stimulus	5464	273	234.9	6.5e-05	0.00445430555555556	BP
cgamp	GO:0001763	morphogenesis of a branching structure	249	25	10.7	6.7e-05	0.00457020276497696	BP
cgamp	GO:0023052	signaling	3610	193	155.2	6.8e-05	0.0046171376146789	BP
cgamp	GO:0002699	positive regulation of immune effector p...	123	16	5.29	7e-05	0.00473123287671233	BP
cgamp	GO:0002755	MyD88-dependent toll-like receptor signa...	43	9	1.85	7.1e-05	0.00473397297297297	BP
cgamp	GO:0070670	response to interleukin-4	43	9	1.85	7.1e-05	0.00473397297297297	BP
cgamp	GO:0060602	branch elongation of an epithelium	86	13	3.7	7.1e-05	0.00473397297297297	BP
cgamp	GO:0050732	negative regulation of peptidyl-tyrosine...	53	10	2.28	7.2e-05	0.00477912107623318	BP
cgamp	GO:0002360	T cell lineage commitment	18	6	0.77	7.3e-05	0.00482386607142857	BP
cgamp	GO:0061458	reproductive system development	459	38	19.73	7.4e-05	0.00484667256637168	BP
cgamp	GO:0050730	regulation of peptidyl-tyrosine phosphor...	150	18	6.45	7.4e-05	0.00484667256637168	BP
cgamp	GO:0007431	salivary gland development	137	17	5.89	7.7e-05	0.00499892105263158	BP
cgamp	GO:0050729	positive regulation of inflammatory resp...	64	11	2.75	7.7e-05	0.00499892105263158	BP
cgamp	GO:0002520	immune system development	669	50	28.76	7.8e-05	0.00504172925764192	BP
cgamp	GO:0050870	positive regulation of T cell activation	99	14	4.26	7.9e-05	0.0050841652173913	BP
cgamp	GO:0044267	cellular protein metabolic process	3418	184	146.94	8e-05	0.00512623376623377	BP
cgamp	GO:0048754	branching morphogenesis of an epithelial...	222	23	9.54	8.1e-05	0.00516793965517241	BP
cgamp	GO:0034654	nucleobase-containing compound biosynthe...	2441	139	104.94	8.3e-05	0.00527281545064378	BP
cgamp	GO:0042307	positive regulation of protein import in...	44	9	1.89	8.5e-05	0.00537679487179487	BP
cgamp	GO:0032102	negative regulation of response to exter...	268	26	11.52	8.6e-05	0.00539394915254237	BP
cgamp	GO:0048534	hematopoietic or lymphoid organ developm...	636	48	27.34	8.6e-05	0.00539394915254237	BP
cgamp	GO:0009968	negative regulation of signal transducti...	929	64	39.94	8.7e-05	0.00541081512605042	BP
cgamp	GO:0060441	epithelial tube branching involved in lu...	76	12	3.27	8.7e-05	0.00541081512605042	BP
cgamp	GO:0031214	biomineral tissue development	88	13	3.78	9e-05	0.00555075	BP
cgamp	GO:0110148	biomineralization	88	13	3.78	9e-05	0.00555075	BP
